FILE: occupation.XPT
------------------------------------------------------------
SHAPE: (8501, 6)
COLUMNS: ['SEQN', 'OCD150', 'OCQ180', 'OCQ210', 'OCQ215', 'OCQ383']
SEQN present: YES

Missing %:
SEQN       0.00
OCD150     0.19
OCQ180    50.04
OCQ210    83.05
OCQ215    46.96
OCQ383    57.49

Full DataFrame Preview:
          SEQN  OCD150   OCQ180  OCQ210  OCQ215  OCQ383
3789  135767.0     1.0     35.0     NaN     5.0     NaN
3790  135768.0     1.0     50.0     NaN     7.0     NaN
3791  135770.0     4.0      NaN     NaN     NaN     4.0
3792  135772.0     1.0     45.0     NaN     5.0     NaN
3793  135775.0     1.0     40.0     NaN     5.0     NaN
3794  135776.0     4.0      NaN     NaN     NaN     3.0
3795  135777.0     1.0     40.0     NaN     5.0     NaN
3796  135782.0     1.0     60.0     NaN     4.0     NaN
3797  135783.0     1.0     29.0     2.0     5.0     NaN
3798  135784.0     4.0      NaN     NaN     NaN     4.0
3799  135785.0     1.0     36.0     NaN     4.0     NaN
3800  135786.0     1.0     35.0     NaN     5.0     NaN
3801  135787.0     2.0      NaN     2.0     3.0     NaN
3802  135788.0     1.0     49.0     NaN     7.0     NaN
3803  135789.0     4.0      NaN     NaN     NaN     2.0
3804  135790.0     4.0      NaN     NaN     NaN     4.0
3805  135791.0     4.0      NaN     NaN     NaN     1.0
3806  135792.0     1.0     40.0     NaN     5.0     NaN
3807  135794.0     4.0      NaN     NaN     NaN     1.0
3808  135795.0     1.0      5.0     2.0     7.0     NaN
3809  135796.0     2.0      NaN     1.0     5.0     NaN
3810  135797.0     4.0      NaN     NaN     NaN     3.0
3811  135798.0     3.0      NaN     NaN     NaN     NaN
3812  135800.0     4.0      NaN     NaN     NaN     7.0
3813  135801.0     1.0     20.0     2.0     3.0     NaN
3814  135804.0     4.0      NaN     NaN     NaN     3.0
3815  135805.0     4.0      NaN     NaN     NaN     2.0
3816  135806.0     1.0     42.0     NaN     7.0     NaN
3817  135807.0     1.0     31.0     1.0     7.0     NaN
3818  135808.0     2.0      NaN     1.0     5.0     NaN
3819  135809.0     1.0  99999.0     1.0     6.0     NaN
3820  135811.0     4.0      NaN     NaN     NaN     3.0
3821  135812.0     4.0      NaN     NaN     NaN     6.0
3822  135814.0     1.0     40.0     NaN     5.0     NaN
3823  135815.0     1.0     50.0     NaN     5.0     NaN
3824  135816.0     2.0      NaN     1.0     4.0     NaN
3825  135819.0     4.0      NaN     NaN     NaN     2.0
3826  135821.0     1.0     40.0     NaN     5.0     NaN
3827  135822.0     1.0     43.0     NaN     5.0     NaN
3828  135823.0     4.0      NaN     NaN     NaN     3.0
3829  135824.0     4.0      NaN     NaN     NaN     5.0
3830  135826.0     1.0      6.0     2.0     2.0     NaN
3831  135827.0     1.0     35.0     NaN     5.0     NaN
3832  135828.0     4.0      NaN     NaN     NaN     4.0
3833  135830.0     4.0      NaN     NaN     NaN     4.0
3834  135832.0     1.0     55.0     NaN     6.0     NaN
3835  135834.0     1.0     58.0     NaN     4.0     NaN
3836  135837.0     1.0     80.0     NaN     6.0     NaN
3837  135839.0     1.0     40.0     NaN     5.0     NaN
3838  135841.0     1.0     45.0     NaN     5.0     NaN
3839  135842.0     1.0     40.0     NaN     5.0     NaN
3840  135843.0     1.0     30.0     2.0     4.0     NaN
3841  135844.0     1.0     15.0     2.0     4.0     NaN
3842  135845.0     4.0      NaN     NaN     NaN     1.0
3843  135846.0     1.0     40.0     NaN     6.0     NaN
3844  135847.0     1.0  77777.0     2.0    77.0     NaN
3845  135848.0     4.0      NaN     NaN     NaN     3.0
3846  135849.0     4.0      NaN     NaN     NaN     3.0
3847  135851.0     1.0     40.0     NaN     5.0     NaN
3848  135853.0     4.0      NaN     NaN     NaN     7.0
3849  135854.0     4.0      NaN     NaN     NaN     3.0
3850  135855.0     1.0      5.0     2.0     5.0     NaN
3851  135858.0     4.0      NaN     NaN     NaN     3.0
3852  135859.0     1.0     24.0     1.0     5.0     NaN
3853  135860.0     1.0     40.0     NaN     4.0     NaN
3854  135862.0     2.0      NaN     1.0     4.0     NaN
3855  135863.0     4.0      NaN     NaN     NaN     3.0
3856  135865.0     4.0      NaN     NaN     NaN     3.0
3857  135866.0     1.0     30.0     2.0     3.0     NaN
3858  135867.0     3.0      NaN     NaN     NaN     NaN
3859  135868.0     1.0     46.0     NaN     5.0     NaN
3860  135871.0     4.0      NaN     NaN     NaN     3.0
3861  135872.0     1.0     40.0     NaN     5.0     NaN
3862  135873.0     4.0      NaN     NaN     NaN     4.0
3863  135876.0     4.0      NaN     NaN     NaN     3.0
3864  135877.0     1.0     30.0     2.0     3.0     NaN
3865  135878.0     4.0      NaN     NaN     NaN     2.0
3866  135881.0     2.0      NaN     1.0     6.0     NaN
3867  135882.0     2.0      NaN     1.0     5.0     NaN
3868  135883.0     4.0      NaN     NaN     NaN     4.0
3869  135885.0     1.0     36.0     NaN     6.0     NaN
3870  135886.0     1.0     20.0     2.0     4.0     NaN
3871  135888.0     1.0     45.0     NaN     5.0     NaN
3872  135889.0     1.0     40.0     NaN     5.0     NaN
3873  135890.0     1.0     10.0     2.0     3.0     NaN
3874  135891.0     1.0     50.0     NaN     5.0     NaN
3875  135892.0     1.0     40.0     NaN     5.0     NaN
3876  135893.0     4.0      NaN     NaN     NaN     3.0
3877  135895.0     1.0     16.0     2.0     2.0     NaN
3878  135898.0     4.0      NaN     NaN     NaN     2.0
3879  135900.0     4.0      NaN     NaN     NaN     4.0
3880  135902.0     1.0     30.0     2.0     4.0     NaN
3881  135903.0     1.0     40.0     NaN     5.0     NaN
3882  135906.0     1.0     20.0     2.0     3.0     NaN
3883  135908.0     4.0      NaN     NaN     NaN     3.0
3884  135909.0     4.0      NaN     NaN     NaN     1.0
3885  135910.0     1.0     43.0     NaN     5.0     NaN
3886  135911.0     1.0     47.0     NaN     5.0     NaN
3887  135912.0     1.0     35.0     NaN     5.0     NaN
3888  135913.0     4.0      NaN     NaN     NaN     4.0
3889  135914.0     1.0     42.0     NaN     5.0     NaN
3890  135915.0     3.0      NaN     NaN     NaN     NaN
3891  135916.0     4.0      NaN     NaN     NaN     1.0
3892  135917.0     2.0      NaN     1.0     6.0     NaN
3893  135918.0     2.0      NaN     1.0     5.0     NaN
3894  135919.0     1.0     50.0     NaN     6.0     NaN
3895  135920.0     1.0     40.0     NaN     5.0     NaN
3896  135921.0     4.0      NaN     NaN     NaN    99.0
3897  135922.0     4.0      NaN     NaN     NaN     3.0
3898  135923.0     4.0      NaN     NaN     NaN     1.0
3899  135925.0     1.0     43.0     NaN     5.0     NaN
3900  135926.0     1.0     50.0     NaN     5.0     NaN
3901  135927.0     1.0     10.0     2.0     3.0     NaN
3902  135928.0     4.0      NaN     NaN     NaN     3.0
3903  135929.0     4.0      NaN     NaN     NaN     3.0
3904  135930.0     1.0     40.0     NaN     5.0     NaN
3905  135932.0     4.0      NaN     NaN     NaN     4.0
3906  135935.0     1.0     36.0     NaN     4.0     NaN
3907  135937.0     1.0     40.0     NaN     5.0     NaN
3908  135938.0     2.0      NaN     1.0     5.0     NaN
3909  135939.0     1.0     40.0     NaN     5.0     NaN
3910  135940.0     1.0     30.0     2.0     2.0     NaN
3911  135941.0     3.0      NaN     NaN     NaN     NaN
3912  135942.0     1.0     24.0     2.0     2.0     NaN
3913  135943.0     4.0      NaN     NaN     NaN     4.0
3914  135944.0     1.0     40.0     NaN     4.0     NaN
3915  135945.0     1.0     55.0     NaN     5.0     NaN
3916  135946.0     4.0      NaN     NaN     NaN     3.0
3917  135949.0     1.0     30.0     2.0     5.0     NaN
3918  135952.0     4.0      NaN     NaN     NaN     2.0
3919  135953.0     4.0      NaN     NaN     NaN     4.0
3920  135954.0     1.0     80.0     NaN     7.0     NaN
3921  135955.0     4.0      NaN     NaN     NaN     2.0
3922  135956.0     1.0     34.0     1.0     5.0     NaN
3923  135957.0     1.0     40.0     NaN     5.0     NaN
3924  135959.0     4.0      NaN     NaN     NaN     7.0
3925  135960.0     4.0      NaN     NaN     NaN     3.0
3926  135961.0     1.0     24.0     2.0     3.0     NaN
3927  135962.0     1.0     40.0     NaN     5.0     NaN
3928  135963.0     1.0     40.0     NaN     5.0     NaN
3929  135964.0     1.0     20.0     1.0     5.0     NaN
3930  135966.0     1.0     32.0     2.0     4.0     NaN
3931  135967.0     1.0     30.0     1.0     5.0     NaN
3932  135968.0     4.0      NaN     NaN     NaN     3.0
3933  135969.0     1.0     40.0     NaN     5.0     NaN
3934  135970.0     4.0      NaN     NaN     NaN     4.0
3935  135971.0     1.0  99999.0     2.0     3.0     NaN
3936  135972.0     1.0     40.0     NaN     5.0     NaN
3937  135973.0     4.0      NaN     NaN     NaN     3.0
3938  135975.0     1.0     40.0     NaN     5.0     NaN
3939  135976.0     1.0     26.0     2.0     5.0     NaN
3940  135977.0     4.0      NaN     NaN     NaN     3.0
3941  135978.0     1.0     27.0     2.0     5.0     NaN
3942  135979.0     1.0     45.0     NaN     5.0     NaN
3943  135980.0     1.0     39.0     NaN     5.0     NaN
3944  135982.0     1.0     46.0     NaN     5.0     NaN
3945  135983.0     1.0     25.0     2.0     4.0     NaN
3946  135985.0     4.0      NaN     NaN     NaN     1.0
3947  135986.0     1.0      6.0     2.0     2.0     NaN
3948  135987.0     4.0      NaN     NaN     NaN     3.0
3949  135988.0     1.0     40.0     NaN     5.0     NaN
3950  135989.0     4.0      NaN     NaN     NaN     2.0
3951  135990.0     1.0     63.0     NaN     6.0     NaN
3952  135991.0     1.0     52.0     NaN     6.0     NaN
3953  135992.0     4.0      NaN     NaN     NaN     3.0
3954  135993.0     1.0     58.0     NaN     5.0     NaN
3955  135995.0     4.0      NaN     NaN     NaN     3.0
3956  135996.0     4.0      NaN     NaN     NaN     4.0
3957  135997.0     1.0     50.0     NaN     6.0     NaN
3958  135998.0     4.0      NaN     NaN     NaN     7.0
3959  135999.0     4.0      NaN     NaN     NaN     7.0
3960  136000.0     2.0      NaN     1.0     5.0     NaN
3961  136001.0     1.0     40.0     NaN     3.0     NaN
3962  136002.0     4.0      NaN     NaN     NaN     3.0
3963  136004.0     1.0     40.0     NaN     5.0     NaN
3964  136005.0     4.0      NaN     NaN     NaN     4.0
3965  136006.0     1.0     50.0     NaN     4.0     NaN
3966  136010.0     1.0     58.0     NaN     6.0     NaN
3967  136012.0     4.0      NaN     NaN     NaN     4.0
3968  136013.0     4.0      NaN     NaN     NaN     4.0
3969  136014.0     1.0     40.0     NaN     5.0     NaN
3970  136015.0     1.0     20.0     2.0     3.0     NaN
3971  136016.0     1.0     40.0     NaN     5.0     NaN
3972  136018.0     1.0     40.0     NaN     5.0     NaN
3973  136020.0     1.0     40.0     NaN     5.0     NaN
3974  136023.0     4.0      NaN     NaN     NaN     2.0
3975  136025.0     1.0     40.0     NaN     5.0     NaN
3976  136027.0     1.0     36.0     NaN     3.0     NaN
3977  136031.0     1.0     55.0     NaN     5.0     NaN
3978  136033.0     3.0      NaN     NaN     NaN     NaN
3979  136034.0     4.0      NaN     NaN     NaN     5.0
3980  136035.0     4.0      NaN     NaN     NaN     3.0
3981  136036.0     1.0     27.0     2.0     3.0     NaN
3982  136037.0     4.0      NaN     NaN     NaN     3.0
3983  136038.0     1.0     40.0     NaN     5.0     NaN
3984  136039.0     3.0      NaN     NaN     NaN     NaN
3985  136040.0     1.0     40.0     NaN     5.0     NaN
3986  136041.0     1.0     46.0     NaN     5.0     NaN
3987  136042.0     1.0     50.0     NaN     5.0     NaN
3988  136043.0     4.0      NaN     NaN     NaN     4.0
3989  136045.0     4.0      NaN     NaN     NaN     7.0
3990  136046.0     1.0     35.0     NaN     5.0     NaN
3991  136047.0     4.0      NaN     NaN     NaN     3.0
3992  136050.0     1.0     36.0     NaN     5.0     NaN
3993  136051.0     1.0     40.0     NaN     5.0     NaN
3994  136052.0     1.0     40.0     NaN     5.0     NaN
3995  136053.0     4.0      NaN     NaN     NaN     3.0
3996  136054.0     1.0     25.0     2.0     4.0     NaN
3997  136057.0     4.0      NaN     NaN     NaN     3.0
3998  136058.0     4.0      NaN     NaN     NaN     3.0
3999  136059.0     1.0     50.0     NaN     7.0     NaN
4000  136060.0     1.0     70.0     NaN     6.0     NaN
4001  136062.0     3.0      NaN     NaN     NaN     NaN
4002  136063.0     1.0     80.0     NaN     7.0     NaN
4003  136064.0     4.0      NaN     NaN     NaN     4.0
4004  136067.0     1.0     30.0     1.0     5.0     NaN
4005  136068.0     4.0      NaN     NaN     NaN     3.0
4006  136070.0     1.0      8.0     1.0     4.0     NaN
4007  136071.0     1.0     30.0     2.0     5.0     NaN
4008  136072.0     1.0     64.0     NaN     5.0     NaN
4009  136073.0     4.0      NaN     NaN     NaN     3.0
4010  136074.0     1.0     40.0     NaN     5.0     NaN
4011  136075.0     4.0      NaN     NaN     NaN     4.0
4012  136077.0     2.0      NaN     1.0     5.0     NaN
4013  136079.0     4.0      NaN     NaN     NaN     7.0
4014  136082.0     1.0     50.0     NaN     5.0     NaN
4015  136083.0     1.0     10.0     2.0     3.0     NaN
4016  136084.0     1.0     40.0     NaN     5.0     NaN
4017  136087.0     1.0      8.0     2.0     2.0     NaN
4018  136088.0     3.0      NaN     NaN     NaN     NaN
4019  136089.0     4.0      NaN     NaN     NaN     3.0
4020  136091.0     4.0      NaN     NaN     NaN     3.0
4021  136092.0     3.0      NaN     NaN     NaN     NaN
4022  136093.0     4.0      NaN     NaN     NaN     3.0
4023  136094.0     1.0     24.0     2.0     4.0     NaN
4024  136095.0     1.0     30.0     1.0     4.0     NaN
4025  136097.0     1.0     40.0     NaN     4.0     NaN
4026  136100.0     4.0      NaN     NaN     NaN     2.0
4027  136101.0     4.0      NaN     NaN     NaN     3.0
4028  136102.0     1.0      8.0     1.0     5.0     NaN
4029  136106.0     1.0     55.0     NaN     6.0     NaN
4030  136107.0     4.0      NaN     NaN     NaN     4.0
4031  136108.0     4.0      NaN     NaN     NaN     2.0
4032  136109.0     1.0     40.0     NaN     5.0     NaN
4033  136110.0     4.0      NaN     NaN     NaN     2.0
4034  136111.0     4.0      NaN     NaN     NaN     3.0
4035  136112.0     1.0     20.0     2.0     4.0     NaN
4036  136113.0     4.0      NaN     NaN     NaN     3.0
4037  136114.0     2.0      NaN     1.0     6.0     NaN
4038  136115.0     4.0      NaN     NaN     NaN     2.0
4039  136116.0     1.0     40.0     NaN     5.0     NaN
4040  136117.0     1.0     80.0     NaN     7.0     NaN
4041  136118.0     2.0      NaN     1.0     5.0     NaN
4042  136119.0     1.0     20.0     2.0     5.0     NaN
4043  136120.0     1.0     24.0     2.0     5.0     NaN
4044  136122.0     1.0     45.0     NaN     5.0     NaN
4045  136123.0     2.0      NaN     1.0     5.0     NaN
4046  136124.0     1.0     40.0     NaN     5.0     NaN
4047  136125.0     1.0     25.0     2.0     5.0     NaN
4048  136127.0     4.0      NaN     NaN     NaN     3.0
4049  136128.0     4.0      NaN     NaN     NaN     1.0
4050  136129.0     4.0      NaN     NaN     NaN     3.0
4051  136130.0     4.0      NaN     NaN     NaN     1.0
4052  136132.0     1.0     50.0     NaN     5.0     NaN
4053  136133.0     1.0      5.0     2.0     5.0     NaN
4054  136134.0     4.0      NaN     NaN     NaN     7.0
4055  136136.0     4.0      NaN     NaN     NaN     3.0
4056  136137.0     1.0     16.0     2.0     4.0     NaN
4057  136139.0     1.0     80.0     NaN     6.0     NaN
4058  136141.0     2.0      NaN     1.0     7.0     NaN
4059  136142.0     1.0     60.0     NaN     5.0     NaN
4060  136144.0     1.0     44.0     NaN     5.0     NaN
4061  136146.0     1.0     40.0     NaN     5.0     NaN
4062  136147.0     1.0     50.0     NaN     6.0     NaN
4063  136148.0     1.0     23.0     2.0     4.0     NaN
4064  136149.0     1.0     40.0     NaN     5.0     NaN
4065  136151.0     4.0      NaN     NaN     NaN     2.0
4066  136152.0     4.0      NaN     NaN     NaN     3.0
4067  136155.0     4.0      NaN     NaN     NaN     3.0
4068  136157.0     1.0     42.0     NaN     5.0     NaN
4069  136160.0     4.0      NaN     NaN     NaN     1.0
4070  136161.0     1.0      5.0     2.0     5.0     NaN
4071  136162.0     4.0      NaN     NaN     NaN     3.0
4072  136163.0     4.0      NaN     NaN     NaN     3.0
4073  136164.0     3.0      NaN     NaN     NaN     NaN
4074  136165.0     4.0      NaN     NaN     NaN     3.0
4075  136166.0     1.0     40.0     NaN     5.0     NaN
4076  136167.0     1.0     80.0     NaN     7.0     NaN
4077  136168.0     4.0      NaN     NaN     NaN     4.0
4078  136169.0     3.0      NaN     NaN     NaN     NaN
4079  136172.0     4.0      NaN     NaN     NaN     3.0
4080  136173.0     4.0      NaN     NaN     NaN     3.0
4081  136174.0     4.0      NaN     NaN     NaN     2.0
4082  136175.0     4.0      NaN     NaN     NaN     2.0
4083  136176.0     1.0     40.0     NaN     2.0     NaN
4084  136178.0     4.0      NaN     NaN     NaN     3.0
4085  136180.0     3.0      NaN     NaN     NaN     NaN
4086  136182.0     4.0      NaN     NaN     NaN     3.0
4087  136183.0     1.0     60.0     NaN     7.0     NaN
4088  136185.0     1.0     50.0     NaN     6.0     NaN
4089  136186.0     4.0      NaN     NaN     NaN     3.0
4090  136187.0     1.0     15.0     2.0     2.0     NaN
4091  136188.0     1.0     26.0     2.0     2.0     NaN
4092  136189.0     4.0      NaN     NaN     NaN     6.0
4093  136190.0     4.0      NaN     NaN     NaN     1.0
4094  136191.0     4.0      NaN     NaN     NaN     3.0
4095  136192.0     1.0     35.0     NaN     7.0     NaN
4096  136193.0     4.0      NaN     NaN     NaN     3.0
4097  136194.0     1.0     40.0     NaN     5.0     NaN
4098  136195.0     4.0      NaN     NaN     NaN     4.0
4099  136198.0     4.0      NaN     NaN     NaN     2.0
4100  136200.0     4.0      NaN     NaN     NaN     3.0
4101  136201.0     1.0     30.0     1.0     5.0     NaN
4102  136204.0     4.0      NaN     NaN     NaN     4.0
4103  136205.0     1.0     44.0     NaN     5.0     NaN
4104  136206.0     4.0      NaN     NaN     NaN     3.0
4105  136210.0     3.0      NaN     NaN     NaN     NaN
4106  136211.0     1.0     65.0     NaN     6.0     NaN
4107  136214.0     2.0      NaN     1.0     5.0     NaN
4108  136216.0     4.0      NaN     NaN     NaN     3.0
4109  136218.0     1.0     40.0     NaN     5.0     NaN
4110  136219.0     1.0     70.0     NaN     5.0     NaN
4111  136220.0     4.0      NaN     NaN     NaN     3.0
4112  136221.0     4.0      NaN     NaN     NaN     3.0
4113  136222.0     1.0     25.0     2.0     4.0     NaN
4114  136223.0     1.0     25.0     1.0     5.0     NaN
4115  136224.0     4.0      NaN     NaN     NaN     3.0
4116  136225.0     2.0      NaN     1.0     5.0     NaN
4117  136226.0     1.0     24.0     2.0     3.0     NaN
4118  136227.0     1.0     40.0     NaN     5.0     NaN
4119  136229.0     4.0      NaN     NaN     NaN     4.0
4120  136230.0     2.0      NaN     1.0     5.0     NaN
4121  136231.0     1.0     40.0     NaN     5.0     NaN
4122  136232.0     1.0     50.0     NaN     7.0     NaN
4123  136233.0     4.0      NaN     NaN     NaN     3.0
4124  136235.0     3.0      NaN     NaN     NaN     NaN
4125  136240.0     1.0     30.0     2.0     5.0     NaN
4126  136241.0     3.0      NaN     NaN     NaN     NaN
4127  136243.0     1.0     40.0     NaN     4.0     NaN
4128  136244.0     4.0      NaN     NaN     NaN     3.0
4129  136246.0     1.0     38.0     NaN     3.0     NaN
4130  136247.0     4.0      NaN     NaN     NaN     1.0
4131  136249.0     1.0     52.0     NaN     5.0     NaN
4132  136250.0     4.0      NaN     NaN     NaN     3.0
4133  136251.0     1.0     25.0     1.0     5.0     NaN
4134  136252.0     1.0     45.0     NaN     5.0     NaN
4135  136253.0     1.0     30.0     1.0     5.0     NaN
4136  136254.0     1.0     35.0     NaN     7.0     NaN
4137  136255.0     4.0      NaN     NaN     NaN     3.0
4138  136256.0     4.0      NaN     NaN     NaN     5.0
4139  136257.0     4.0      NaN     NaN     NaN     1.0
4140  136258.0     1.0     58.0     NaN     6.0     NaN
4141  136260.0     1.0     35.0     NaN     5.0     NaN
4142  136261.0     4.0      NaN     NaN     NaN     3.0
4143  136265.0     4.0      NaN     NaN     NaN     3.0
4144  136266.0     1.0     30.0     2.0     5.0     NaN
4145  136267.0     1.0     60.0     NaN     5.0     NaN
4146  136268.0     1.0     50.0     NaN     5.0     NaN
4147  136271.0     1.0     43.0     NaN     5.0     NaN
4148  136272.0     1.0     44.0     NaN     5.0     NaN
4149  136274.0     1.0     52.0     NaN     6.0     NaN
4150  136276.0     4.0      NaN     NaN     NaN     3.0
4151  136277.0     4.0      NaN     NaN     NaN     4.0
4152  136278.0     1.0     40.0     NaN     4.0     NaN
4153  136279.0     1.0     20.0     2.0     5.0     NaN
4154  136281.0     1.0     50.0     NaN     6.0     NaN
4155  136282.0     1.0     40.0     NaN     5.0     NaN
4156  136283.0     4.0      NaN     NaN     NaN     3.0
4157  136284.0     4.0      NaN     NaN     NaN     3.0
4158  136285.0     4.0      NaN     NaN     NaN     3.0
4159  136286.0     4.0      NaN     NaN     NaN     3.0
4160  136287.0     1.0     40.0     NaN     4.0     NaN
4161  136288.0     4.0      NaN     NaN     NaN     3.0
4162  136289.0     4.0      NaN     NaN     NaN     3.0
4163  136290.0     4.0      NaN     NaN     NaN     3.0
4164  136291.0     2.0      NaN     2.0     3.0     NaN
4165  136292.0     1.0     35.0     NaN     6.0     NaN
4166  136293.0     1.0     40.0     NaN     4.0     NaN
4167  136294.0     1.0     45.0     NaN     5.0     NaN
4168  136296.0     4.0      NaN     NaN     NaN     3.0
4169  136298.0     4.0      NaN     NaN     NaN     3.0
4170  136299.0     1.0     18.0     2.0     6.0     NaN
4171  136300.0     1.0     22.0     2.0     4.0     NaN
4172  136301.0     1.0     53.0     NaN     5.0     NaN
4173  136302.0     1.0     50.0     NaN     6.0     NaN
4174  136304.0     1.0     36.0     NaN     3.0     NaN
4175  136305.0     4.0      NaN     NaN     NaN     1.0
4176  136306.0     1.0     40.0     NaN     5.0     NaN
4177  136307.0     1.0     45.0     NaN     5.0     NaN
4178  136308.0     1.0     40.0     NaN     5.0     NaN
4179  136309.0     4.0      NaN     NaN     NaN     3.0
4180  136310.0     4.0      NaN     NaN     NaN     3.0
4181  136311.0     4.0      NaN     NaN     NaN     4.0
4182  136312.0     4.0      NaN     NaN     NaN     1.0
4183  136314.0     4.0      NaN     NaN     NaN     1.0
4184  136315.0     1.0     40.0     NaN     5.0     NaN
4185  136318.0     4.0      NaN     NaN     NaN     4.0
4186  136319.0     1.0     40.0     NaN     5.0     NaN
4187  136320.0     1.0     40.0     NaN     5.0     NaN
4188  136321.0     4.0      NaN     NaN     NaN     3.0
4189  136322.0     4.0      NaN     NaN     NaN     3.0
4190  136323.0     1.0     40.0     NaN     5.0     NaN
4191  136325.0     1.0  99999.0     1.0     7.0     NaN
4192  136326.0     1.0     40.0     NaN     4.0     NaN
4193  136328.0     1.0     80.0     NaN     5.0     NaN
4194  136329.0     4.0      NaN     NaN     NaN     3.0
4195  136330.0     4.0      NaN     NaN     NaN     3.0
4196  136331.0     1.0     36.0     NaN     5.0     NaN
4197  136332.0     3.0      NaN     NaN     NaN     NaN
4198  136333.0     1.0     32.0     2.0     4.0     NaN
4199  136334.0     4.0      NaN     NaN     NaN     3.0
4200  136335.0     1.0     80.0     NaN     7.0     NaN
4201  136336.0     4.0      NaN     NaN     NaN     3.0
4202  136337.0     1.0     40.0     NaN     5.0     NaN
4203  136338.0     4.0      NaN     NaN     NaN     3.0
4204  136339.0     1.0     40.0     NaN     5.0     NaN
4205  136341.0     1.0     48.0     NaN     5.0     NaN
4206  136342.0     4.0      NaN     NaN     NaN     1.0
4207  136344.0     4.0      NaN     NaN     NaN     1.0
4208  136345.0     1.0     16.0     1.0     5.0     NaN
4209  136346.0     3.0      NaN     NaN     NaN     NaN
4210  136348.0     1.0     40.0     NaN     5.0     NaN
4211  136349.0     1.0     50.0     NaN     5.0     NaN
4212  136351.0     1.0     29.0     1.0     5.0     NaN
4213  136352.0     1.0     32.0     2.0     4.0     NaN
4214  136353.0     4.0      NaN     NaN     NaN     3.0
4215  136354.0     1.0     50.0     NaN     5.0     NaN
4216  136355.0     4.0      NaN     NaN     NaN     3.0
4217  136356.0     4.0      NaN     NaN     NaN     3.0
4218  136357.0     2.0      NaN     1.0     4.0     NaN
4219  136358.0     1.0     40.0     NaN     3.0     NaN
4220  136359.0     4.0      NaN     NaN     NaN     3.0
4221  136360.0     1.0     40.0     NaN     5.0     NaN
4222  136361.0     4.0      NaN     NaN     NaN     3.0
4223  136362.0     1.0     65.0     NaN     4.0     NaN
4224  136364.0     1.0     35.0     NaN     5.0     NaN
4225  136365.0     1.0     40.0     NaN     5.0     NaN
4226  136366.0     1.0     50.0     NaN     5.0     NaN
4227  136367.0     4.0      NaN     NaN     NaN     4.0
4228  136369.0     1.0     40.0     NaN     5.0     NaN
4229  136370.0     1.0     40.0     NaN     5.0     NaN
4230  136373.0     4.0      NaN     NaN     NaN     4.0
4231  136374.0     1.0     50.0     NaN     6.0     NaN
4232  136375.0     1.0     48.0     NaN     5.0     NaN
4233  136376.0     4.0      NaN     NaN     NaN     4.0
4234  136377.0     1.0     44.0     NaN     5.0     NaN
4235  136378.0     1.0     50.0     NaN     5.0     NaN
4236  136381.0     1.0     16.0     2.0     4.0     NaN
4237  136383.0     4.0      NaN     NaN     NaN     3.0
4238  136384.0     3.0      NaN     NaN     NaN     NaN
4239  136385.0     4.0      NaN     NaN     NaN     3.0
4240  136387.0     1.0     45.0     NaN     5.0     NaN
4241  136389.0     4.0      NaN     NaN     NaN     3.0
4242  136390.0     4.0      NaN     NaN     NaN     3.0
4243  136392.0     4.0      NaN     NaN     NaN     3.0
4244  136394.0     1.0     40.0     NaN     5.0     NaN
4245  136397.0     1.0     40.0     NaN     5.0     NaN
4246  136398.0     4.0      NaN     NaN     NaN     4.0
4247  136399.0     1.0     40.0     NaN     5.0     NaN
4248  136400.0     4.0      NaN     NaN     NaN     4.0
4249  136401.0     3.0      NaN     NaN     NaN     NaN
4250  136402.0     4.0      NaN     NaN     NaN     3.0
4251  136405.0     1.0     41.0     NaN     4.0     NaN
4252  136406.0     1.0     40.0     NaN     5.0     NaN
4253  136407.0     4.0      NaN     NaN     NaN     5.0
4254  136408.0     1.0     25.0     2.0     5.0     NaN
4255  136409.0     1.0     21.0     2.0     3.0     NaN
4256  136410.0     4.0      NaN     NaN     NaN     2.0
4257  136412.0     4.0      NaN     NaN     NaN     3.0
4258  136415.0     4.0      NaN     NaN     NaN     5.0
4259  136416.0     1.0     55.0     NaN     6.0     NaN
4260  136417.0     1.0      5.0     2.0     3.0     NaN
4261  136418.0     4.0      NaN     NaN     NaN     4.0
4262  136419.0     4.0      NaN     NaN     NaN     2.0
4263  136421.0     1.0     14.0     2.0     3.0     NaN
4264  136422.0     4.0      NaN     NaN     NaN     3.0
4265  136424.0     2.0      NaN     2.0     2.0     NaN
4266  136425.0     1.0     40.0     NaN     5.0     NaN
4267  136426.0     3.0      NaN     NaN     NaN     NaN
4268  136427.0     4.0      NaN     NaN     NaN     1.0
4269  136429.0     1.0     30.0     2.0     5.0     NaN
4270  136430.0     1.0     25.0     1.0     4.0     NaN
4271  136431.0     3.0      NaN     NaN     NaN     NaN
4272  136433.0     1.0     20.0     2.0     5.0     NaN
4273  136434.0     1.0     40.0     NaN     7.0     NaN
4274  136435.0     3.0      NaN     NaN     NaN     NaN
4275  136437.0     1.0     40.0     NaN     5.0     NaN
4276  136439.0     4.0      NaN     NaN     NaN     2.0
4277  136440.0     4.0      NaN     NaN     NaN     3.0
4278  136442.0     4.0      NaN     NaN     NaN     2.0
4279  136443.0     4.0      NaN     NaN     NaN     4.0
4280  136444.0     1.0     40.0     NaN     5.0     NaN
