participant_id,Days_Physically_Active_60min,Hours_TV_Videos_Per_Day,participant_id_outlier,Days_Physically_Active_60min_outlier,Hours_TV_Videos_Per_Day_outlier
135951.0,,1.0,False,False,False
135955.0,2.0,5.0,False,False,False
135958.0,,4.0,False,False,False
135974.0,1.0,2.0,False,False,False
135984.0,4.0,3.0,False,False,False
135994.0,,1.0,False,False,False
136003.0,3.0,3.0,False,False,False
136007.0,4.0,3.0,False,False,False
136008.0,5.0,,False,False,False
136017.0,3.0,4.0,False,False,False
136019.0,,2.0,False,False,False
136022.0,5.0,,False,False,False
136026.0,,1.0,False,False,False
136028.0,,1.0,False,False,False
136029.0,3.0,8.0,False,False,False
136030.0,,2.0,False,False,False
136032.0,6.0,2.0,False,False,False
136048.0,4.0,1.0,False,False,False
136049.0,,2.0,False,False,False
136055.0,5.397605346934028e-79,4.0,False,False,False
136061.0,,2.0,False,False,False
136065.0,,1.0,False,False,False
136066.0,3.0,2.0,False,False,False
136069.0,5.0,2.0,False,False,False
136076.0,5.397605346934028e-79,,False,False,False
136078.0,,1.0,False,False,False
136081.0,5.397605346934028e-79,1.0,False,False,False
136085.0,,2.0,False,False,False
136086.0,6.0,6.0,False,False,False
136096.0,4.0,,False,False,False
136098.0,5.397605346934028e-79,3.0,False,False,False
136100.0,,4.0,False,False,False
136103.0,,,False,False,False
136104.0,,1.0,False,False,False
136105.0,5.397605346934028e-79,2.0,False,False,False
136108.0,4.0,2.0,False,False,False
136110.0,4.0,3.0,False,False,False
136112.0,5.0,4.0,False,False,False
136121.0,5.0,2.0,False,False,False
136131.0,5.0,2.0,False,False,False
136135.0,5.0,2.0,False,False,False
136137.0,3.0,,False,False,False
136138.0,,1.0,False,False,False
136143.0,,4.0,False,False,False
136145.0,,1.0,False,False,False
136150.0,6.0,4.0,False,False,False
136151.0,5.0,4.0,False,False,False
136153.0,,,False,False,False
136154.0,,1.0,False,False,False
136156.0,,2.0,False,False,False
136159.0,,1.0,False,False,False
136170.0,,1.0,False,False,False
136171.0,,2.0,False,False,False
136174.0,,2.0,False,False,False
136175.0,,3.0,False,False,False
136177.0,,1.0,False,False,False
136179.0,4.0,8.0,False,False,False
136181.0,,,False,False,False
136184.0,3.0,6.0,False,False,False
136196.0,,1.0,False,False,False
136197.0,,3.0,False,False,False
136199.0,6.0,1.0,False,False,False
136202.0,3.0,2.0,False,False,False
136203.0,5.0,1.0,False,False,False
136207.0,5.0,1.0,False,False,False
136208.0,6.0,1.0,False,False,False
136209.0,2.0,1.0,False,False,False
136212.0,,2.0,False,False,False
136213.0,,2.0,False,False,False
136217.0,,2.0,False,False,False
136228.0,5.0,2.0,False,False,False
136234.0,,1.0,False,False,False
136236.0,3.0,3.0,False,False,False
136237.0,3.0,1.0,False,False,False
136239.0,,1.0,False,False,False
136242.0,3.0,5.0,False,False,False
136245.0,,1.0,False,False,False
136248.0,2.0,3.0,False,False,False
136251.0,,6.0,False,False,False
136259.0,5.0,1.0,False,False,False
136263.0,,2.0,False,False,False
136264.0,,2.0,False,False,False
136269.0,,2.0,False,False,False
136270.0,4.0,2.0,False,False,False
136273.0,,1.0,False,False,False
136275.0,,3.0,False,False,False
136280.0,,3.0,False,False,False
136292.0,5.397605346934028e-79,,False,False,False
136295.0,5.0,4.0,False,False,False
136297.0,2.0,,False,False,False
136303.0,,4.0,False,False,False
136313.0,,1.0,False,False,False
136316.0,,1.0,False,False,False
136317.0,5.0,2.0,False,False,False
136324.0,,2.0,False,False,False
136327.0,5.0,4.0,False,False,False
136347.0,4.0,2.0,False,False,False
136350.0,,1.0,False,False,False
136363.0,3.0,4.0,False,False,False
136368.0,,2.0,False,False,False
136372.0,2.0,4.0,False,False,False
136379.0,5.397605346934028e-79,5.397605346934028e-79,False,False,False
136380.0,,3.0,False,False,False
136382.0,5.397605346934028e-79,,False,False,False
136386.0,,1.0,False,False,False
136391.0,,1.0,False,False,False
136393.0,1.0,6.0,False,False,False
136396.0,4.0,8.0,False,False,False
136404.0,1.0,2.0,False,False,False
136406.0,6.0,6.0,False,False,False
136411.0,,4.0,False,False,False
136414.0,5.397605346934028e-79,5.0,False,False,False
136420.0,3.0,3.0,False,False,False
136423.0,,2.0,False,False,False
136432.0,4.0,6.0,False,False,False
136436.0,2.0,5.0,False,False,False
136441.0,5.0,2.0,False,False,False
136463.0,5.0,2.0,False,False,False
136464.0,,6.0,False,False,False
136469.0,4.0,5.0,False,False,False
136471.0,,3.0,False,False,False
136472.0,5.0,2.0,False,False,False
136479.0,4.0,1.0,False,False,False
136481.0,,,False,False,False
136484.0,5.0,1.0,False,False,False
136488.0,,2.0,False,False,False
136495.0,2.0,2.0,False,False,False
136498.0,,1.0,False,False,False
136500.0,3.0,4.0,False,False,False
136505.0,,1.0,False,False,False
136511.0,3.0,1.0,False,False,False
136514.0,2.0,2.0,False,False,False
136517.0,4.0,1.0,False,False,False
136520.0,6.0,2.0,False,False,False
136524.0,,4.0,False,False,False
136538.0,3.0,,False,False,False
136547.0,1.0,4.0,False,False,False
136559.0,,1.0,False,False,False
136569.0,,1.0,False,False,False
136574.0,,1.0,False,False,False
136578.0,,5.397605346934028e-79,False,False,False
136580.0,3.0,5.0,False,False,False
136581.0,,,False,False,False
136590.0,,1.0,False,False,False
136594.0,,5.0,False,False,False
136597.0,1.0,5.0,False,False,False
136598.0,,,False,False,False
136602.0,5.0,,False,False,False
136612.0,6.0,6.0,False,False,False
136613.0,,,False,False,False
136615.0,5.0,5.397605346934028e-79,False,False,False
136617.0,3.0,4.0,False,False,False
136632.0,,2.0,False,False,False
136635.0,5.397605346934028e-79,2.0,False,False,False
136639.0,3.0,,False,False,False
136640.0,6.0,2.0,False,False,False
136646.0,3.0,4.0,False,False,False
136648.0,5.397605346934028e-79,2.0,False,False,False
136653.0,,1.0,False,False,False
136662.0,,2.0,False,False,False
136666.0,2.0,3.0,False,False,False
136674.0,,4.0,False,False,False
136678.0,5.0,8.0,False,False,False
136684.0,5.0,3.0,False,False,False
136687.0,1.0,8.0,False,False,False
136690.0,4.0,2.0,False,False,False
136700.0,3.0,3.0,False,False,False
136704.0,,2.0,False,False,False
136708.0,,3.0,False,False,False
136710.0,,,False,False,False
136712.0,,3.0,False,False,False
136715.0,,1.0,False,False,False
136719.0,,1.0,False,False,False
136722.0,,1.0,False,False,False
136729.0,5.0,3.0,False,False,False
136732.0,6.0,2.0,False,False,False
136741.0,,1.0,False,False,False
136742.0,,2.0,False,False,False
136749.0,5.397605346934028e-79,5.397605346934028e-79,False,False,False
136756.0,6.0,2.0,False,False,False
136763.0,1.0,2.0,False,False,False
136764.0,,2.0,False,False,False
136766.0,,1.0,False,False,False
136769.0,5.0,5.397605346934028e-79,False,False,False
136772.0,3.0,5.397605346934028e-79,False,False,False
136773.0,,5.0,False,False,False
136775.0,6.0,1.0,False,False,False
136780.0,5.0,3.0,False,False,False
136784.0,5.0,5.0,False,False,False
136786.0,3.0,2.0,False,False,False
136787.0,4.0,6.0,False,False,False
136790.0,,1.0,False,False,False
136792.0,1.0,3.0,False,False,False
136793.0,2.0,6.0,False,False,False
136805.0,,2.0,False,False,False
136807.0,,1.0,False,False,False
136816.0,,2.0,False,False,False
136819.0,3.0,6.0,False,False,False
136824.0,,3.0,False,False,False
136830.0,2.0,4.0,False,False,False
136842.0,2.0,1.0,False,False,False
136843.0,,1.0,False,False,False
136844.0,,3.0,False,False,False
136845.0,,5.0,False,False,False
136857.0,6.0,2.0,False,False,False
136858.0,5.397605346934028e-79,2.0,False,False,False
136860.0,5.0,4.0,False,False,False
136861.0,3.0,2.0,False,False,False
136863.0,,2.0,False,False,False
136867.0,2.0,4.0,False,False,False
136869.0,,1.0,False,False,False
136871.0,,5.397605346934028e-79,False,False,False
136873.0,5.397605346934028e-79,3.0,False,False,False
136875.0,5.0,6.0,False,False,False
136876.0,4.0,3.0,False,False,False
136877.0,5.0,5.0,False,False,False
136885.0,,,False,False,False
136894.0,6.0,3.0,False,False,False
136902.0,,3.0,False,False,False
136903.0,4.0,2.0,False,False,False
136904.0,3.0,1.0,False,False,False
136905.0,3.0,3.0,False,False,False
136907.0,5.397605346934028e-79,1.0,False,False,False
136909.0,5.0,,False,False,False
136913.0,1.0,6.0,False,False,False
136915.0,,2.0,False,False,False
136916.0,2.0,2.0,False,False,False
136919.0,6.0,3.0,False,False,False
136932.0,3.0,3.0,False,False,False
136937.0,5.0,3.0,False,False,False
136940.0,,2.0,False,False,False
136941.0,1.0,8.0,False,False,False
136944.0,,1.0,False,False,False
136945.0,1.0,3.0,False,False,False
136948.0,1.0,4.0,False,False,False
136957.0,,1.0,False,False,False
136958.0,2.0,2.0,False,False,False
136960.0,,2.0,False,False,False
136961.0,6.0,2.0,False,False,False
136962.0,,1.0,False,False,False
136964.0,,5.397605346934028e-79,False,False,False
136967.0,5.0,2.0,False,False,False
136970.0,5.0,3.0,False,False,False
136974.0,6.0,1.0,False,False,False
136981.0,,2.0,False,False,False
136983.0,6.0,1.0,False,False,False
136985.0,,1.0,False,False,False
136986.0,,3.0,False,False,False
136989.0,,1.0,False,False,False
136992.0,,6.0,False,False,False
136995.0,,,False,False,False
136996.0,4.0,2.0,False,False,False
136999.0,5.0,6.0,False,False,False
137001.0,,3.0,False,False,False
137003.0,,2.0,False,False,False
137016.0,,4.0,False,False,False
137018.0,3.0,5.397605346934028e-79,False,False,False
137020.0,,3.0,False,False,False
137021.0,1.0,,False,False,False
137025.0,4.0,1.0,False,False,False
137028.0,5.397605346934028e-79,2.0,False,False,False
137030.0,,4.0,False,False,False
137035.0,4.0,5.397605346934028e-79,False,False,False
137047.0,,5.397605346934028e-79,False,False,False
137050.0,6.0,1.0,False,False,False
137058.0,4.0,5.0,False,False,False
137070.0,5.0,1.0,False,False,False
137074.0,,3.0,False,False,False
137075.0,4.0,6.0,False,False,False
137079.0,4.0,6.0,False,False,False
137086.0,,4.0,False,False,False
137092.0,,1.0,False,False,False
137101.0,2.0,2.0,False,False,False
137104.0,6.0,1.0,False,False,False
137108.0,1.0,5.397605346934028e-79,False,False,False
137109.0,,3.0,False,False,False
137115.0,4.0,2.0,False,False,False
137120.0,,3.0,False,False,False
137122.0,,3.0,False,False,False
137130.0,5.0,1.0,False,False,False
137131.0,,3.0,False,False,False
137135.0,,2.0,False,False,False
137141.0,2.0,,False,False,False
137144.0,6.0,2.0,False,False,False
137147.0,,3.0,False,False,False
137148.0,2.0,3.0,False,False,False
137152.0,,2.0,False,False,False
137156.0,3.0,6.0,False,False,False
137162.0,,3.0,False,False,False
137165.0,,2.0,False,False,False
137169.0,6.0,3.0,False,False,False
137171.0,,4.0,False,False,False
137172.0,4.0,3.0,False,False,False
137174.0,,2.0,False,False,False
137188.0,,3.0,False,False,False
137189.0,3.0,3.0,False,False,False
137199.0,,,False,False,False
137201.0,,3.0,False,False,False
137204.0,,1.0,False,False,False
137205.0,6.0,5.397605346934028e-79,False,False,False
137207.0,6.0,4.0,False,False,False
137210.0,1.0,5.397605346934028e-79,False,False,False
137211.0,,1.0,False,False,False
137219.0,,1.0,False,False,False
137222.0,6.0,5.397605346934028e-79,False,False,False
137223.0,5.0,4.0,False,False,False
137227.0,4.0,4.0,False,False,False
137236.0,,2.0,False,False,False
137242.0,,2.0,False,False,False
137245.0,,5.0,False,False,False
137257.0,5.0,3.0,False,False,False
137258.0,4.0,6.0,False,False,False
137259.0,5.0,2.0,False,False,False
137260.0,3.0,4.0,False,False,False
137265.0,,1.0,False,False,False
137275.0,,1.0,False,False,False
137277.0,,1.0,False,False,False
137297.0,5.397605346934028e-79,5.0,False,False,False
137334.0,4.0,2.0,False,False,False
137336.0,,2.0,False,False,False
137338.0,4.0,3.0,False,False,False
137340.0,,2.0,False,False,False
137346.0,6.0,5.0,False,False,False
137347.0,6.0,1.0,False,False,False
137361.0,,4.0,False,False,False
137363.0,6.0,1.0,False,False,False
137364.0,6.0,2.0,False,False,False
137367.0,,4.0,False,False,False
137369.0,,2.0,False,False,False
137373.0,,2.0,False,False,False
137377.0,6.0,2.0,False,False,False
137389.0,,4.0,False,False,False
137392.0,,2.0,False,False,False
137393.0,,1.0,False,False,False
137397.0,5.397605346934028e-79,2.0,False,False,False
137398.0,5.0,2.0,False,False,False
137399.0,5.0,6.0,False,False,False
137405.0,,2.0,False,False,False
137413.0,6.0,2.0,False,False,False
137416.0,,5.397605346934028e-79,False,False,False
137418.0,,1.0,False,False,False
137426.0,5.397605346934028e-79,4.0,False,False,False
137427.0,,4.0,False,False,False
137431.0,5.397605346934028e-79,,False,False,False
137434.0,4.0,6.0,False,False,False
137437.0,,1.0,False,False,False
137442.0,5.0,1.0,False,False,False
137452.0,5.397605346934028e-79,1.0,False,False,False
137454.0,,3.0,False,False,False
137456.0,,1.0,False,False,False
137457.0,4.0,3.0,False,False,False
137458.0,1.0,3.0,False,False,False
137459.0,2.0,1.0,False,False,False
137469.0,5.397605346934028e-79,2.0,False,False,False
137471.0,5.0,1.0,False,False,False
137475.0,3.0,1.0,False,False,False
137479.0,,3.0,False,False,False
137485.0,3.0,1.0,False,False,False
137486.0,6.0,1.0,False,False,False
137491.0,,2.0,False,False,False
137503.0,,5.0,False,False,False
137514.0,6.0,3.0,False,False,False
137521.0,,1.0,False,False,False
137524.0,4.0,5.0,False,False,False
137525.0,5.397605346934028e-79,5.0,False,False,False
137529.0,,6.0,False,False,False
137536.0,4.0,2.0,False,False,False
137538.0,,2.0,False,False,False
137542.0,4.0,5.0,False,False,False
137546.0,5.0,4.0,False,False,False
137553.0,,2.0,False,False,False
137555.0,5.397605346934028e-79,2.0,False,False,False
137556.0,,2.0,False,False,False
137558.0,5.0,2.0,False,False,False
137561.0,,1.0,False,False,False
137574.0,2.0,6.0,False,False,False
137577.0,5.0,3.0,False,False,False
137586.0,4.0,4.0,False,False,False
137587.0,5.0,4.0,False,False,False
137588.0,4.0,4.0,False,False,False
137591.0,5.0,2.0,False,False,False
137594.0,,1.0,False,False,False
137596.0,3.0,8.0,False,False,False
137600.0,5.0,1.0,False,False,False
137601.0,6.0,4.0,False,False,False
137603.0,6.0,1.0,False,False,False
137604.0,5.0,2.0,False,False,False
137605.0,,3.0,False,False,False
137606.0,2.0,2.0,False,False,False
137608.0,2.0,5.0,False,False,False
137611.0,,1.0,False,False,False
137621.0,,2.0,False,False,False
137622.0,5.0,4.0,False,False,False
137627.0,,2.0,False,False,False
137628.0,2.0,5.397605346934028e-79,False,False,False
137631.0,3.0,4.0,False,False,False
137633.0,5.0,1.0,False,False,False
137636.0,6.0,3.0,False,False,False
137641.0,3.0,4.0,False,False,False
137642.0,,1.0,False,False,False
137646.0,,1.0,False,False,False
137647.0,,1.0,False,False,False
137648.0,1.0,1.0,False,False,False
137656.0,,4.0,False,False,False
137665.0,2.0,3.0,False,False,False
137666.0,,1.0,False,False,False
137671.0,,1.0,False,False,False
137677.0,,1.0,False,False,False
137678.0,,2.0,False,False,False
137679.0,,2.0,False,False,False
137684.0,,5.397605346934028e-79,False,False,False
137685.0,,4.0,False,False,False
137688.0,1.0,3.0,False,False,False
137694.0,6.0,2.0,False,False,False
137710.0,,2.0,False,False,False
137715.0,,5.397605346934028e-79,False,False,False
137717.0,6.0,1.0,False,False,False
137724.0,,3.0,False,False,False
137728.0,5.0,1.0,False,False,False
137731.0,,1.0,False,False,False
137732.0,,2.0,False,False,False
137743.0,,2.0,False,False,False
137744.0,,,False,False,False
137746.0,5.0,1.0,False,False,False
137750.0,3.0,1.0,False,False,False
137751.0,,1.0,False,False,False
137758.0,4.0,1.0,False,False,False
137762.0,5.0,3.0,False,False,False
137763.0,,2.0,False,False,False
137764.0,,2.0,False,False,False
137769.0,,2.0,False,False,False
137772.0,,5.397605346934028e-79,False,False,False
137776.0,6.0,3.0,False,False,False
137780.0,5.0,2.0,False,False,False
137782.0,,3.0,False,False,False
137785.0,5.0,1.0,False,False,False
137795.0,5.0,5.397605346934028e-79,False,False,False
137796.0,,4.0,False,False,False
137797.0,,3.0,False,False,False
137802.0,,1.0,False,False,False
137805.0,,2.0,False,False,False
137806.0,6.0,5.0,False,False,False
137807.0,4.0,2.0,False,False,False
137811.0,5.0,3.0,False,False,False
137813.0,4.0,3.0,False,False,False
137825.0,5.0,8.0,False,False,False
137827.0,1.0,2.0,False,False,False
137828.0,,2.0,False,False,False
137833.0,4.0,8.0,False,False,False
137842.0,,1.0,False,False,False
137847.0,,5.0,False,False,False
137854.0,,2.0,False,False,False
137855.0,3.0,1.0,False,False,False
137857.0,5.397605346934028e-79,3.0,False,False,False
137861.0,,2.0,False,False,False
137864.0,2.0,2.0,False,False,False
137867.0,1.0,,False,False,False
137868.0,5.0,8.0,False,False,False
137874.0,3.0,4.0,False,False,False
137887.0,,3.0,False,False,False
137897.0,4.0,3.0,False,False,False
137898.0,5.397605346934028e-79,6.0,False,False,False
137899.0,,3.0,False,False,False
137904.0,,1.0,False,False,False
137912.0,5.0,4.0,False,False,False
137913.0,3.0,3.0,False,False,False
137915.0,2.0,5.0,False,False,False
137917.0,,2.0,False,False,False
137918.0,,3.0,False,False,False
137923.0,,5.397605346934028e-79,False,False,False
137924.0,,2.0,False,False,False
137925.0,6.0,1.0,False,False,False
137927.0,5.0,1.0,False,False,False
137930.0,5.0,5.0,False,False,False
137931.0,,,False,False,False
137933.0,,3.0,False,False,False
137935.0,,5.397605346934028e-79,False,False,False
137938.0,,1.0,False,False,False
137941.0,,2.0,False,False,False
137944.0,2.0,2.0,False,False,False
137946.0,,4.0,False,False,False
137951.0,5.0,2.0,False,False,False
137954.0,5.0,2.0,False,False,False
137961.0,,1.0,False,False,False
137964.0,4.0,4.0,False,False,False
137966.0,1.0,1.0,False,False,False
137968.0,,2.0,False,False,False
137969.0,,4.0,False,False,False
137971.0,5.397605346934028e-79,5.0,False,False,False
137975.0,4.0,8.0,False,False,False
137978.0,3.0,3.0,False,False,False
137980.0,5.0,2.0,False,False,False
137981.0,3.0,3.0,False,False,False
137986.0,4.0,5.0,False,False,False
137987.0,3.0,2.0,False,False,False
137993.0,,2.0,False,False,False
137994.0,2.0,3.0,False,False,False
137997.0,6.0,5.397605346934028e-79,False,False,False
138001.0,6.0,6.0,False,False,False
138002.0,5.397605346934028e-79,2.0,False,False,False
138003.0,,1.0,False,False,False
138004.0,2.0,5.397605346934028e-79,False,False,False
138008.0,,5.397605346934028e-79,False,False,False
138018.0,4.0,2.0,False,False,False
138019.0,,2.0,False,False,False
138023.0,5.0,1.0,False,False,False
138024.0,,2.0,False,False,False
138029.0,5.397605346934028e-79,,False,False,False
138030.0,,1.0,False,False,False
138035.0,,1.0,False,False,False
138039.0,5.0,2.0,False,False,False
138043.0,,1.0,False,False,False
138045.0,,4.0,False,False,False
138052.0,,2.0,False,False,False
138058.0,4.0,2.0,False,False,False
138066.0,3.0,2.0,False,False,False
138071.0,5.0,1.0,False,False,False
138074.0,5.397605346934028e-79,1.0,False,False,False
138075.0,,3.0,False,False,False
138079.0,,2.0,False,False,False
138085.0,,3.0,False,False,False
138096.0,,1.0,False,False,False
138099.0,2.0,3.0,False,False,False
138105.0,5.0,3.0,False,False,False
138113.0,2.0,6.0,False,False,False
138115.0,,2.0,False,False,False
138121.0,5.397605346934028e-79,4.0,False,False,False
138127.0,,2.0,False,False,False
138129.0,,1.0,False,False,False
138130.0,3.0,2.0,False,False,False
138133.0,5.0,3.0,False,False,False
138142.0,5.397605346934028e-79,8.0,False,False,False
138143.0,,3.0,False,False,False
138145.0,,1.0,False,False,False
138155.0,6.0,3.0,False,False,False
138168.0,1.0,3.0,False,False,False
138170.0,,1.0,False,False,False
138172.0,5.397605346934028e-79,6.0,False,False,False
138174.0,2.0,1.0,False,False,False
138183.0,3.0,2.0,False,False,False
138186.0,5.397605346934028e-79,5.0,False,False,False
138187.0,,5.397605346934028e-79,False,False,False
138189.0,5.0,1.0,False,False,False
138201.0,,5.397605346934028e-79,False,False,False
138206.0,5.0,1.0,False,False,False
138215.0,5.0,5.0,False,False,False
138216.0,4.0,3.0,False,False,False
138222.0,,2.0,False,False,False
138223.0,2.0,5.0,False,False,False
138226.0,,4.0,False,False,False
138231.0,1.0,4.0,False,False,False
138233.0,6.0,1.0,False,False,False
138239.0,5.0,3.0,False,False,False
138242.0,,5.397605346934028e-79,False,False,False
138243.0,3.0,,False,False,False
138245.0,,2.0,False,False,False
138251.0,5.0,2.0,False,False,False
138259.0,5.0,3.0,False,False,False
138260.0,,1.0,False,False,False
138264.0,6.0,3.0,False,False,False
138265.0,2.0,,False,False,False
138270.0,6.0,2.0,False,False,False
138276.0,2.0,4.0,False,False,False
138277.0,3.0,3.0,False,False,False
138281.0,5.0,,False,False,False
138282.0,,3.0,False,False,False
138284.0,4.0,8.0,False,False,False
138289.0,4.0,2.0,False,False,False
138293.0,3.0,5.0,False,False,False
138295.0,2.0,3.0,False,False,False
138298.0,,2.0,False,False,False
138303.0,,1.0,False,False,False
138304.0,,1.0,False,False,False
138306.0,,,False,False,False
138307.0,,1.0,False,False,False
138310.0,5.0,2.0,False,False,False
138312.0,5.0,1.0,False,False,False
138314.0,,8.0,False,False,False
138325.0,,3.0,False,False,False
138326.0,4.0,2.0,False,False,False
138333.0,4.0,5.397605346934028e-79,False,False,False
138335.0,5.397605346934028e-79,1.0,False,False,False
138338.0,5.0,,False,False,False
138340.0,5.0,3.0,False,False,False
138343.0,1.0,2.0,False,False,False
138344.0,5.0,1.0,False,False,False
138346.0,4.0,1.0,False,False,False
138348.0,1.0,4.0,False,False,False
138351.0,3.0,4.0,False,False,False
138361.0,,2.0,False,False,False
138363.0,3.0,2.0,False,False,False
138365.0,4.0,3.0,False,False,False
138366.0,,2.0,False,False,False
138370.0,2.0,5.0,False,False,False
138371.0,2.0,1.0,False,False,False
138373.0,6.0,3.0,False,False,False
138385.0,3.0,2.0,False,False,False
138388.0,5.397605346934028e-79,1.0,False,False,False
138389.0,3.0,3.0,False,False,False
138393.0,3.0,2.0,False,False,False
138394.0,6.0,8.0,False,False,False
138396.0,5.0,2.0,False,False,False
138403.0,,3.0,False,False,False
138404.0,5.0,2.0,False,False,False
138407.0,,4.0,False,False,False
138410.0,5.0,5.397605346934028e-79,False,False,False
138412.0,,3.0,False,False,False
138417.0,,5.397605346934028e-79,False,False,False
138427.0,,,False,False,False
138429.0,2.0,2.0,False,False,False
138436.0,4.0,4.0,False,False,False
138442.0,,2.0,False,False,False
138445.0,5.0,5.0,False,False,False
138446.0,,5.397605346934028e-79,False,False,False
138448.0,1.0,2.0,False,False,False
138453.0,6.0,1.0,False,False,False
138457.0,5.397605346934028e-79,3.0,False,False,False
138459.0,6.0,4.0,False,False,False
138460.0,,3.0,False,False,False
138461.0,4.0,4.0,False,False,False
138462.0,1.0,1.0,False,False,False
138470.0,5.0,5.0,False,False,False
138471.0,,1.0,False,False,False
138472.0,5.0,3.0,False,False,False
138473.0,5.0,1.0,False,False,False
138475.0,,3.0,False,False,False
138477.0,5.0,2.0,False,False,False
138479.0,,5.0,False,False,False
138482.0,5.0,2.0,False,False,False
138487.0,5.0,2.0,False,False,False
138488.0,5.397605346934028e-79,2.0,False,False,False
138492.0,,4.0,False,False,False
138500.0,5.0,2.0,False,False,False
138503.0,5.0,1.0,False,False,False
138504.0,4.0,3.0,False,False,False
138507.0,,1.0,False,False,False
138509.0,2.0,,False,False,False
138511.0,,2.0,False,False,False
138516.0,2.0,5.0,False,False,False
138518.0,,3.0,False,False,False
138519.0,5.0,3.0,False,False,False
138522.0,1.0,8.0,False,False,False
138529.0,4.0,4.0,False,False,False
138530.0,5.397605346934028e-79,,False,False,False
138531.0,2.0,5.0,False,False,False
138537.0,,2.0,False,False,False
138544.0,,1.0,False,False,False
138546.0,5.0,2.0,False,False,False
138547.0,2.0,4.0,False,False,False
138549.0,3.0,5.397605346934028e-79,False,False,False
138553.0,5.0,2.0,False,False,False
138554.0,,2.0,False,False,False
138557.0,6.0,2.0,False,False,False
138558.0,5.397605346934028e-79,2.0,False,False,False
138559.0,6.0,2.0,False,False,False
138560.0,5.0,1.0,False,False,False
138561.0,3.0,1.0,False,False,False
138562.0,6.0,2.0,False,False,False
138566.0,2.0,2.0,False,False,False
138568.0,4.0,6.0,False,False,False
138570.0,,1.0,False,False,False
138575.0,2.0,2.0,False,False,False
138579.0,,,False,False,False
138580.0,4.0,2.0,False,False,False
138581.0,5.397605346934028e-79,3.0,False,False,False
138582.0,,1.0,False,False,False
138585.0,5.397605346934028e-79,1.0,False,False,False
138587.0,5.0,3.0,False,False,False
138589.0,5.0,1.0,False,False,False
138591.0,5.397605346934028e-79,,False,False,False
138592.0,5.0,5.397605346934028e-79,False,False,False
138594.0,,1.0,False,False,False
138598.0,,4.0,False,False,False
138603.0,3.0,5.0,False,False,False
138608.0,5.397605346934028e-79,3.0,False,False,False
138612.0,5.397605346934028e-79,4.0,False,False,False
138614.0,3.0,2.0,False,False,False
138615.0,5.397605346934028e-79,1.0,False,False,False
138616.0,5.0,,False,False,False
138623.0,,2.0,False,False,False
138630.0,3.0,4.0,False,False,False
138632.0,,2.0,False,False,False
138635.0,2.0,6.0,False,False,False
138638.0,,1.0,False,False,False
138640.0,,1.0,False,False,False
138642.0,3.0,1.0,False,False,False
138644.0,,,False,False,False
138645.0,6.0,3.0,False,False,False
138646.0,,3.0,False,False,False
138648.0,,2.0,False,False,False
138649.0,,2.0,False,False,False
138655.0,6.0,3.0,False,False,False
138657.0,6.0,1.0,False,False,False
138663.0,4.0,5.0,False,False,False
138665.0,4.0,1.0,False,False,False
138667.0,5.397605346934028e-79,,False,False,False
138670.0,6.0,2.0,False,False,False
138676.0,,1.0,False,False,False
138682.0,,1.0,False,False,False
138684.0,,1.0,False,False,False
138687.0,3.0,8.0,False,False,False
138696.0,5.0,5.397605346934028e-79,False,False,False
138705.0,,3.0,False,False,False
138707.0,3.0,5.0,False,False,False
138709.0,,2.0,False,False,False
138710.0,,2.0,False,False,False
138715.0,2.0,,False,False,False
138729.0,5.397605346934028e-79,6.0,False,False,False
138733.0,3.0,3.0,False,False,False
138742.0,5.0,1.0,False,False,False
138753.0,5.397605346934028e-79,4.0,False,False,False
138754.0,5.0,2.0,False,False,False
138758.0,3.0,5.0,False,False,False
138759.0,3.0,3.0,False,False,False
138764.0,5.397605346934028e-79,1.0,False,False,False
138767.0,,2.0,False,False,False
138769.0,3.0,1.0,False,False,False
138771.0,5.0,2.0,False,False,False
138772.0,,5.0,False,False,False
138773.0,,2.0,False,False,False
138776.0,1.0,4.0,False,False,False
138777.0,,2.0,False,False,False
138779.0,5.397605346934028e-79,1.0,False,False,False
138780.0,4.0,2.0,False,False,False
138782.0,,2.0,False,False,False
138788.0,,3.0,False,False,False
138790.0,,5.397605346934028e-79,False,False,False
138792.0,6.0,5.0,False,False,False
138796.0,,8.0,False,False,False
138797.0,5.0,2.0,False,False,False
138798.0,5.0,8.0,False,False,False
138799.0,6.0,2.0,False,False,False
138820.0,,1.0,False,False,False
138821.0,,2.0,False,False,False
138826.0,,,False,False,False
138827.0,,6.0,False,False,False
138834.0,,2.0,False,False,False
138843.0,3.0,5.0,False,False,False
138844.0,,4.0,False,False,False
138849.0,,2.0,False,False,False
138850.0,5.0,2.0,False,False,False
138864.0,,5.0,False,False,False
138867.0,,1.0,False,False,False
138870.0,4.0,5.0,False,False,False
138892.0,1.0,4.0,False,False,False
138899.0,3.0,,False,False,False
138900.0,,1.0,False,False,False
138906.0,5.397605346934028e-79,1.0,False,False,False
138911.0,,1.0,False,False,False
138914.0,6.0,,False,False,False
138920.0,3.0,6.0,False,False,False
138922.0,3.0,2.0,False,False,False
138923.0,6.0,5.0,False,False,False
138924.0,2.0,3.0,False,False,False
138925.0,5.397605346934028e-79,3.0,False,False,False
138927.0,5.0,4.0,False,False,False
