participant_id,Type_Work_Last_Week,Hours_Worked_Last_Week,Days_Worked_Per_Week,Reason_Not_Worked_Last_Week,participant_id_outlier,Type_Work_Last_Week_outlier,Hours_Worked_Last_Week_outlier,Days_Worked_Per_Week_outlier,Reason_Not_Worked_Last_Week_outlier
137423.0,1.0,20.0,2.0,,False,False,False,True,False
137424.0,1.0,40.0,6.0,,False,False,False,True,False
137425.0,4.0,,,4.0,False,False,False,False,True
137428.0,1.0,32.0,6.0,,False,False,False,True,False
137429.0,4.0,,,3.0,False,False,False,False,False
137431.0,4.0,,,2.0,False,False,False,False,True
137432.0,4.0,,,4.0,False,False,False,False,True
137434.0,1.0,30.0,5.0,,False,False,False,False,False
137435.0,1.0,40.0,5.0,,False,False,False,False,False
137436.0,4.0,,,3.0,False,False,False,False,False
137438.0,1.0,24.0,,,False,False,False,False,False
137439.0,1.0,60.0,5.0,,False,False,False,False,False
137440.0,1.0,40.0,5.0,,False,False,False,False,False
137441.0,4.0,,,1.0,False,False,False,False,True
137443.0,3.0,,,,False,False,False,False,False
137444.0,4.0,,,4.0,False,False,False,False,True
137445.0,1.0,45.0,6.0,,False,False,False,True,False
137446.0,4.0,,,4.0,False,False,False,False,True
137447.0,4.0,,,3.0,False,False,False,False,False
137448.0,4.0,,,3.0,False,False,False,False,False
137449.0,1.0,52.0,5.0,,False,False,False,False,False
137451.0,4.0,,,3.0,False,False,False,False,False
137453.0,4.0,,,1.0,False,False,False,False,True
137455.0,4.0,,,3.0,False,False,False,False,False
137458.0,4.0,,,2.0,False,False,False,False,True
137460.0,1.0,50.0,5.0,,False,False,False,False,False
137461.0,1.0,25.0,5.0,,False,False,False,False,False
137462.0,4.0,,,3.0,False,False,False,False,False
137463.0,4.0,,,3.0,False,False,False,False,False
137464.0,1.0,46.0,4.0,,False,False,False,True,False
137465.0,4.0,,,4.0,False,False,False,False,True
137466.0,4.0,,,3.0,False,False,False,False,False
137468.0,4.0,,,1.0,False,False,False,False,True
137470.0,4.0,,,3.0,False,False,False,False,False
137472.0,1.0,40.0,5.0,,False,False,False,False,False
137473.0,1.0,52.0,6.0,,False,False,False,True,False
137474.0,4.0,,,4.0,False,False,False,False,True
137476.0,4.0,,,3.0,False,False,False,False,False
137477.0,4.0,,,4.0,False,False,False,False,True
137478.0,1.0,5.0,1.0,,False,False,True,True,False
137480.0,4.0,,,1.0,False,False,False,False,True
137481.0,4.0,,,4.0,False,False,False,False,True
137482.0,1.0,40.0,4.0,,False,False,False,True,False
137483.0,1.0,40.0,5.0,,False,False,False,False,False
137484.0,1.0,55.0,6.0,,False,False,False,True,False
137487.0,4.0,,,4.0,False,False,False,False,True
137488.0,1.0,50.0,5.0,,False,False,False,False,False
137489.0,4.0,,,3.0,False,False,False,False,False
137490.0,1.0,60.0,6.0,,False,False,False,True,False
137492.0,1.0,60.0,6.0,,False,False,False,True,False
137493.0,1.0,32.0,4.0,,False,False,False,True,False
137494.0,3.0,,,,False,False,False,False,False
137495.0,4.0,,,3.0,False,False,False,False,False
137497.0,4.0,,,3.0,False,False,False,False,False
137499.0,4.0,,,3.0,False,False,False,False,False
137500.0,1.0,45.0,5.0,,False,False,False,False,False
137501.0,1.0,5.0,3.0,,False,False,True,True,False
137502.0,4.0,,,3.0,False,False,False,False,False
137504.0,1.0,30.0,5.0,,False,False,False,False,False
137505.0,1.0,8.0,1.0,,False,False,True,True,False
137506.0,1.0,20.0,4.0,,False,False,False,True,False
137507.0,1.0,80.0,5.0,,False,False,True,False,False
137508.0,4.0,,,3.0,False,False,False,False,False
137509.0,4.0,,,2.0,False,False,False,False,True
137510.0,4.0,,,3.0,False,False,False,False,False
137511.0,4.0,,,3.0,False,False,False,False,False
137512.0,4.0,,,3.0,False,False,False,False,False
137513.0,1.0,40.0,5.0,,False,False,False,False,False
137515.0,4.0,,,3.0,False,False,False,False,False
137517.0,4.0,,,4.0,False,False,False,False,True
137518.0,1.0,40.0,5.0,,False,False,False,False,False
137519.0,1.0,50.0,5.0,,False,False,False,False,False
137520.0,4.0,,,3.0,False,False,False,False,False
137522.0,3.0,,,,False,False,False,False,False
137523.0,4.0,,,3.0,False,False,False,False,False
137526.0,3.0,,,,False,False,False,False,False
137527.0,3.0,,,,False,False,False,False,False
137528.0,2.0,,6.0,,False,False,False,True,False
137530.0,4.0,,,4.0,False,False,False,False,True
137531.0,1.0,40.0,5.0,,False,False,False,False,False
137532.0,1.0,45.0,5.0,,False,False,False,False,False
137533.0,1.0,50.0,6.0,,False,False,False,True,False
137534.0,1.0,50.0,6.0,,False,False,False,True,False
137535.0,1.0,40.0,6.0,,False,False,False,True,False
137537.0,1.0,40.0,5.0,,False,False,False,False,False
137539.0,4.0,,,3.0,False,False,False,False,False
137540.0,4.0,,,4.0,False,False,False,False,True
137541.0,4.0,,,3.0,False,False,False,False,False
137543.0,4.0,,,3.0,False,False,False,False,False
137544.0,4.0,,,3.0,False,False,False,False,False
137545.0,4.0,,,,False,False,False,False,False
137547.0,1.0,30.0,6.0,,False,False,False,True,False
137548.0,4.0,,,4.0,False,False,False,False,True
137549.0,1.0,5.0,1.0,,False,False,True,True,False
137550.0,1.0,45.0,5.0,,False,False,False,False,False
137551.0,1.0,10.0,2.0,,False,False,True,True,False
137552.0,4.0,,,3.0,False,False,False,False,False
137554.0,4.0,,,3.0,False,False,False,False,False
137557.0,1.0,10.0,2.0,,False,False,True,True,False
137559.0,1.0,36.0,4.0,,False,False,False,True,False
137560.0,1.0,40.0,5.0,,False,False,False,False,False
137562.0,4.0,,,3.0,False,False,False,False,False
137563.0,4.0,,,1.0,False,False,False,False,True
137564.0,1.0,60.0,6.0,,False,False,False,True,False
137566.0,4.0,,,,False,False,False,False,False
137567.0,4.0,,,4.0,False,False,False,False,True
137568.0,1.0,20.0,4.0,,False,False,False,True,False
137569.0,1.0,60.0,5.0,,False,False,False,False,False
137570.0,4.0,,,3.0,False,False,False,False,False
137571.0,4.0,,,3.0,False,False,False,False,False
137572.0,1.0,48.0,6.0,,False,False,False,True,False
137573.0,1.0,40.0,5.0,,False,False,False,False,False
137575.0,4.0,,,1.0,False,False,False,False,True
137576.0,4.0,,,1.0,False,False,False,False,True
137578.0,1.0,43.0,5.0,,False,False,False,False,False
137579.0,1.0,40.0,5.0,,False,False,False,False,False
137580.0,1.0,40.0,5.0,,False,False,False,False,False
137581.0,1.0,47.0,5.0,,False,False,False,False,False
137582.0,1.0,13.0,5.0,,False,False,False,False,False
137583.0,1.0,55.0,5.0,,False,False,False,False,False
137585.0,1.0,50.0,5.0,,False,False,False,False,False
137590.0,1.0,80.0,6.0,,False,False,True,True,False
137592.0,1.0,8.0,5.0,,False,False,True,False,False
137593.0,1.0,18.0,3.0,,False,False,False,True,False
137595.0,2.0,,5.0,,False,False,False,False,False
137597.0,4.0,,,1.0,False,False,False,False,True
137598.0,4.0,,,3.0,False,False,False,False,False
137599.0,4.0,,,3.0,False,False,False,False,False
137602.0,4.0,,,3.0,False,False,False,False,False
137607.0,1.0,35.0,5.0,,False,False,False,False,False
137608.0,1.0,15.0,5.0,,False,False,False,False,False
137609.0,1.0,40.0,5.0,,False,False,False,False,False
137610.0,4.0,,,4.0,False,False,False,False,True
137612.0,4.0,,,1.0,False,False,False,False,True
137613.0,1.0,36.0,3.0,,False,False,False,True,False
137614.0,1.0,28.0,3.0,,False,False,False,True,False
137615.0,1.0,17.0,3.0,,False,False,False,True,False
137617.0,1.0,25.0,3.0,,False,False,False,True,False
137618.0,1.0,20.0,4.0,,False,False,False,True,False
137619.0,4.0,,,3.0,False,False,False,False,False
137620.0,4.0,,,1.0,False,False,False,False,True
137623.0,1.0,40.0,5.0,,False,False,False,False,False
137624.0,4.0,,,4.0,False,False,False,False,True
137625.0,4.0,,,3.0,False,False,False,False,False
137626.0,4.0,,,1.0,False,False,False,False,True
137629.0,1.0,40.0,5.0,,False,False,False,False,False
137630.0,1.0,35.0,5.0,,False,False,False,False,False
137632.0,1.0,30.0,6.0,,False,False,False,True,False
137634.0,4.0,,,3.0,False,False,False,False,False
137635.0,4.0,,,3.0,False,False,False,False,False
137637.0,3.0,,,,False,False,False,False,False
137638.0,4.0,,,3.0,False,False,False,False,False
137639.0,4.0,,,4.0,False,False,False,False,True
137640.0,4.0,,,3.0,False,False,False,False,False
137643.0,1.0,35.0,5.0,,False,False,False,False,False
137644.0,4.0,,,1.0,False,False,False,False,True
137645.0,4.0,,,3.0,False,False,False,False,False
137649.0,1.0,35.0,5.0,,False,False,False,False,False
137650.0,1.0,45.0,5.0,,False,False,False,False,False
137651.0,1.0,18.0,2.0,,False,False,False,True,False
137652.0,4.0,,,3.0,False,False,False,False,False
137653.0,1.0,17.0,4.0,,False,False,False,True,False
137654.0,4.0,,,3.0,False,False,False,False,False
137655.0,1.0,46.0,5.0,,False,False,False,False,False
137657.0,1.0,40.0,5.0,,False,False,False,False,False
137659.0,4.0,,,3.0,False,False,False,False,False
137660.0,4.0,,,1.0,False,False,False,False,True
137661.0,1.0,48.0,5.0,,False,False,False,False,False
137662.0,1.0,33.0,5.0,,False,False,False,False,False
137663.0,4.0,,,6.0,False,False,False,False,True
137664.0,1.0,60.0,6.0,,False,False,False,True,False
137667.0,1.0,25.0,5.0,,False,False,False,False,False
137668.0,1.0,38.0,5.0,,False,False,False,False,False
137669.0,4.0,,,3.0,False,False,False,False,False
137670.0,1.0,30.0,4.0,,False,False,False,True,False
137672.0,3.0,,,,False,False,False,False,False
137673.0,1.0,36.0,4.0,,False,False,False,True,False
137674.0,4.0,,,4.0,False,False,False,False,True
137675.0,1.0,40.0,5.0,,False,False,False,False,False
137676.0,1.0,40.0,6.0,,False,False,False,True,False
137680.0,4.0,,,3.0,False,False,False,False,False
137681.0,1.0,50.0,5.0,,False,False,False,False,False
137682.0,1.0,40.0,5.0,,False,False,False,False,False
137683.0,1.0,60.0,6.0,,False,False,False,True,False
137686.0,1.0,50.0,5.0,,False,False,False,False,False
137687.0,3.0,,,,False,False,False,False,False
137689.0,1.0,5.0,1.0,,False,False,True,True,False
137690.0,3.0,,,,False,False,False,False,False
137692.0,4.0,,,4.0,False,False,False,False,True
137693.0,2.0,,5.0,,False,False,False,False,False
137694.0,1.0,40.0,5.0,,False,False,False,False,False
137695.0,4.0,,,3.0,False,False,False,False,False
137696.0,2.0,,5.0,,False,False,False,False,False
137698.0,4.0,,,1.0,False,False,False,False,True
137699.0,2.0,,5.0,,False,False,False,False,False
137700.0,1.0,60.0,6.0,,False,False,False,True,False
137701.0,4.0,,,4.0,False,False,False,False,True
137702.0,1.0,45.0,5.0,,False,False,False,False,False
137703.0,4.0,,,,False,False,False,False,False
137704.0,1.0,74.0,6.0,,False,False,True,True,False
137705.0,4.0,,,3.0,False,False,False,False,False
137706.0,4.0,,,4.0,False,False,False,False,True
137708.0,1.0,18.0,4.0,,False,False,False,True,False
137709.0,1.0,30.0,5.0,,False,False,False,False,False
137711.0,4.0,,,3.0,False,False,False,False,False
137712.0,1.0,55.0,5.0,,False,False,False,False,False
137713.0,1.0,48.0,5.0,,False,False,False,False,False
137714.0,1.0,40.0,5.0,,False,False,False,False,False
137716.0,4.0,,,4.0,False,False,False,False,True
137718.0,1.0,45.0,5.0,,False,False,False,False,False
137719.0,1.0,45.0,5.0,,False,False,False,False,False
137720.0,4.0,,,3.0,False,False,False,False,False
137721.0,1.0,40.0,,,False,False,False,False,False
137722.0,1.0,15.0,2.0,,False,False,False,True,False
137723.0,4.0,,,1.0,False,False,False,False,True
137725.0,1.0,39.0,6.0,,False,False,False,True,False
137726.0,2.0,,4.0,,False,False,False,True,False
137727.0,4.0,,,4.0,False,False,False,False,True
137729.0,4.0,,,4.0,False,False,False,False,True
137730.0,1.0,30.0,5.0,,False,False,False,False,False
137733.0,3.0,,,,False,False,False,False,False
137734.0,1.0,55.0,6.0,,False,False,False,True,False
137735.0,1.0,40.0,5.0,,False,False,False,False,False
137736.0,1.0,20.0,5.0,,False,False,False,False,False
137737.0,4.0,,,3.0,False,False,False,False,False
137738.0,4.0,,,3.0,False,False,False,False,False
137739.0,4.0,,,3.0,False,False,False,False,False
137740.0,1.0,41.0,5.0,,False,False,False,False,False
137741.0,1.0,37.0,4.0,,False,False,False,True,False
137742.0,1.0,48.0,5.0,,False,False,False,False,False
137745.0,1.0,5.0,3.0,,False,False,True,True,False
137746.0,3.0,,,,False,False,False,False,False
137747.0,4.0,,,3.0,False,False,False,False,False
137748.0,1.0,64.0,5.0,,False,False,False,False,False
137749.0,4.0,,,2.0,False,False,False,False,True
137752.0,4.0,,,3.0,False,False,False,False,False
137753.0,1.0,30.0,4.0,,False,False,False,True,False
137754.0,1.0,25.0,3.0,,False,False,False,True,False
137755.0,4.0,,,3.0,False,False,False,False,False
137756.0,1.0,40.0,4.0,,False,False,False,True,False
137757.0,1.0,36.0,4.0,,False,False,False,True,False
137760.0,3.0,,,,False,False,False,False,False
137761.0,1.0,40.0,5.0,,False,False,False,False,False
137765.0,4.0,,,4.0,False,False,False,False,True
137767.0,4.0,,,2.0,False,False,False,False,True
137768.0,1.0,45.0,5.0,,False,False,False,False,False
137770.0,1.0,35.0,6.0,,False,False,False,True,False
137771.0,4.0,,,3.0,False,False,False,False,False
137773.0,4.0,,,4.0,False,False,False,False,True
137774.0,1.0,40.0,5.0,,False,False,False,False,False
137775.0,1.0,40.0,5.0,,False,False,False,False,False
137777.0,4.0,,,,False,False,False,False,False
137778.0,4.0,,,3.0,False,False,False,False,False
137779.0,4.0,,,4.0,False,False,False,False,True
137781.0,1.0,48.0,5.0,,False,False,False,False,False
137783.0,1.0,40.0,5.0,,False,False,False,False,False
137784.0,1.0,35.0,5.0,,False,False,False,False,False
137786.0,,,,,False,False,False,False,False
137787.0,1.0,50.0,6.0,,False,False,False,True,False
137788.0,4.0,,,3.0,False,False,False,False,False
137789.0,1.0,20.0,3.0,,False,False,False,True,False
137790.0,4.0,,,4.0,False,False,False,False,True
137791.0,1.0,60.0,5.0,,False,False,False,False,False
137793.0,4.0,,,3.0,False,False,False,False,False
137794.0,1.0,60.0,,,False,False,False,False,False
137798.0,1.0,60.0,,,False,False,False,False,False
137799.0,4.0,,,4.0,False,False,False,False,True
137800.0,1.0,50.0,5.0,,False,False,False,False,False
137801.0,4.0,,,3.0,False,False,False,False,False
137803.0,1.0,45.0,5.0,,False,False,False,False,False
137804.0,1.0,40.0,6.0,,False,False,False,True,False
137806.0,4.0,,,2.0,False,False,False,False,True
137808.0,1.0,32.0,5.0,,False,False,False,False,False
137809.0,4.0,,,1.0,False,False,False,False,True
137810.0,2.0,,5.0,,False,False,False,False,False
137812.0,1.0,40.0,5.0,,False,False,False,False,False
137814.0,4.0,,,4.0,False,False,False,False,True
137815.0,1.0,29.0,5.0,,False,False,False,False,False
137816.0,1.0,45.0,5.0,,False,False,False,False,False
137817.0,4.0,,,3.0,False,False,False,False,False
137818.0,2.0,,4.0,,False,False,False,True,False
137819.0,4.0,,,4.0,False,False,False,False,True
137820.0,4.0,,,5.0,False,False,False,False,True
137821.0,1.0,80.0,6.0,,False,False,True,True,False
137822.0,4.0,,,4.0,False,False,False,False,True
137823.0,4.0,,,3.0,False,False,False,False,False
137824.0,1.0,39.0,5.0,,False,False,False,False,False
137825.0,1.0,17.0,4.0,,False,False,False,True,False
137826.0,1.0,40.0,5.0,,False,False,False,False,False
137829.0,1.0,15.0,3.0,,False,False,False,True,False
137830.0,3.0,,,,False,False,False,False,False
137831.0,4.0,,,3.0,False,False,False,False,False
137832.0,4.0,,,3.0,False,False,False,False,False
137833.0,4.0,,,2.0,False,False,False,False,True
137834.0,4.0,,,3.0,False,False,False,False,False
137835.0,4.0,,,3.0,False,False,False,False,False
137837.0,4.0,,,3.0,False,False,False,False,False
137838.0,1.0,50.0,5.0,,False,False,False,False,False
137839.0,1.0,45.0,5.0,,False,False,False,False,False
137840.0,1.0,26.0,4.0,,False,False,False,True,False
137841.0,4.0,,,3.0,False,False,False,False,False
137843.0,1.0,42.0,5.0,,False,False,False,False,False
137844.0,4.0,,,3.0,False,False,False,False,False
137845.0,1.0,40.0,5.0,,False,False,False,False,False
137846.0,4.0,,,4.0,False,False,False,False,True
137848.0,1.0,18.0,3.0,,False,False,False,True,False
137849.0,1.0,30.0,5.0,,False,False,False,False,False
137850.0,4.0,,,3.0,False,False,False,False,False
137851.0,1.0,15.0,5.0,,False,False,False,False,False
137852.0,4.0,,,3.0,False,False,False,False,False
137853.0,1.0,40.0,5.0,,False,False,False,False,False
137856.0,4.0,,,2.0,False,False,False,False,True
137858.0,1.0,40.0,5.0,,False,False,False,False,False
137859.0,1.0,25.0,,,False,False,False,False,False
137860.0,4.0,,,3.0,False,False,False,False,False
137862.0,1.0,40.0,5.0,,False,False,False,False,False
137863.0,4.0,,,,False,False,False,False,False
137865.0,3.0,,,,False,False,False,False,False
137866.0,4.0,,,5.0,False,False,False,False,True
137869.0,3.0,,,,False,False,False,False,False
137870.0,1.0,60.0,5.0,,False,False,False,False,False
137871.0,1.0,,4.0,,False,False,False,True,False
137872.0,1.0,36.0,4.0,,False,False,False,True,False
137873.0,4.0,,,1.0,False,False,False,False,True
137875.0,4.0,,,4.0,False,False,False,False,True
137876.0,1.0,35.0,5.0,,False,False,False,False,False
137877.0,2.0,,5.0,,False,False,False,False,False
137878.0,4.0,,,3.0,False,False,False,False,False
137879.0,1.0,39.0,5.0,,False,False,False,False,False
137881.0,1.0,20.0,3.0,,False,False,False,True,False
137882.0,4.0,,,3.0,False,False,False,False,False
137883.0,4.0,,,3.0,False,False,False,False,False
137884.0,2.0,,3.0,,False,False,False,True,False
137885.0,4.0,,,4.0,False,False,False,False,True
137886.0,4.0,,,3.0,False,False,False,False,False
137888.0,1.0,68.0,,,False,False,True,False,False
137889.0,4.0,,,1.0,False,False,False,False,True
137890.0,1.0,45.0,5.0,,False,False,False,False,False
137891.0,1.0,45.0,5.0,,False,False,False,False,False
137892.0,1.0,40.0,4.0,,False,False,False,True,False
137893.0,1.0,35.0,4.0,,False,False,False,True,False
137894.0,2.0,,3.0,,False,False,False,True,False
137895.0,1.0,40.0,5.0,,False,False,False,False,False
137900.0,1.0,38.0,5.0,,False,False,False,False,False
137901.0,3.0,,,,False,False,False,False,False
137903.0,1.0,40.0,5.0,,False,False,False,False,False
137905.0,1.0,45.0,5.0,,False,False,False,False,False
137906.0,4.0,,,4.0,False,False,False,False,True
137908.0,4.0,,,3.0,False,False,False,False,False
137909.0,1.0,48.0,5.0,,False,False,False,False,False
137910.0,2.0,,3.0,,False,False,False,True,False
137911.0,4.0,,,3.0,False,False,False,False,False
137914.0,4.0,,,3.0,False,False,False,False,False
137921.0,1.0,32.0,5.0,,False,False,False,False,False
137926.0,1.0,24.0,4.0,,False,False,False,True,False
137928.0,1.0,35.0,5.0,,False,False,False,False,False
137929.0,4.0,,,1.0,False,False,False,False,True
137932.0,1.0,40.0,5.0,,False,False,False,False,False
137934.0,1.0,35.0,5.0,,False,False,False,False,False
137936.0,4.0,,,3.0,False,False,False,False,False
137937.0,1.0,18.0,3.0,,False,False,False,True,False
137939.0,1.0,13.0,2.0,,False,False,False,True,False
137940.0,1.0,40.0,5.0,,False,False,False,False,False
137942.0,1.0,24.0,3.0,,False,False,False,True,False
137943.0,1.0,40.0,5.0,,False,False,False,False,False
137945.0,1.0,43.0,,,False,False,False,False,False
137947.0,1.0,40.0,5.0,,False,False,False,False,False
137948.0,1.0,40.0,5.0,,False,False,False,False,False
137949.0,4.0,,,3.0,False,False,False,False,False
137950.0,4.0,,,,False,False,False,False,False
137952.0,4.0,,,3.0,False,False,False,False,False
137953.0,1.0,40.0,5.0,,False,False,False,False,False
137955.0,3.0,,,,False,False,False,False,False
137958.0,4.0,,,3.0,False,False,False,False,False
137959.0,4.0,,,3.0,False,False,False,False,False
137960.0,4.0,,,3.0,False,False,False,False,False
137962.0,4.0,,,3.0,False,False,False,False,False
137963.0,4.0,,,3.0,False,False,False,False,False
137965.0,1.0,50.0,5.0,,False,False,False,False,False
137967.0,1.0,5.0,2.0,,False,False,True,True,False
137970.0,1.0,40.0,5.0,,False,False,False,False,False
137972.0,1.0,36.0,,,False,False,False,False,False
137973.0,4.0,,,3.0,False,False,False,False,False
137974.0,1.0,40.0,4.0,,False,False,False,True,False
137976.0,4.0,,,3.0,False,False,False,False,False
137977.0,3.0,,,,False,False,False,False,False
137979.0,1.0,64.0,6.0,,False,False,False,True,False
137982.0,4.0,,,3.0,False,False,False,False,False
137984.0,4.0,,,3.0,False,False,False,False,False
137985.0,4.0,,,3.0,False,False,False,False,False
137986.0,4.0,,,2.0,False,False,False,False,True
137988.0,4.0,,,3.0,False,False,False,False,False
137989.0,1.0,42.0,5.0,,False,False,False,False,False
137990.0,1.0,38.0,5.0,,False,False,False,False,False
137991.0,3.0,,,,False,False,False,False,False
137992.0,4.0,,,3.0,False,False,False,False,False
137995.0,4.0,,,3.0,False,False,False,False,False
137996.0,4.0,,,1.0,False,False,False,False,True
137999.0,1.0,40.0,5.0,,False,False,False,False,False
138000.0,3.0,,,,False,False,False,False,False
138005.0,4.0,,,3.0,False,False,False,False,False
138006.0,4.0,,,3.0,False,False,False,False,False
138007.0,1.0,40.0,5.0,,False,False,False,False,False
138009.0,3.0,,,,False,False,False,False,False
138011.0,2.0,,3.0,,False,False,False,True,False
138012.0,1.0,17.0,2.0,,False,False,False,True,False
138013.0,1.0,53.0,,,False,False,False,False,False
138014.0,4.0,,,4.0,False,False,False,False,True
138015.0,4.0,,,3.0,False,False,False,False,False
138016.0,1.0,40.0,4.0,,False,False,False,True,False
138017.0,1.0,80.0,5.0,,False,False,True,False,False
138020.0,1.0,62.0,,,False,False,False,False,False
138021.0,3.0,,,,False,False,False,False,False
138022.0,4.0,,,3.0,False,False,False,False,False
138025.0,4.0,,,4.0,False,False,False,False,True
138027.0,4.0,,,3.0,False,False,False,False,False
138028.0,1.0,65.0,5.0,,False,False,True,False,False
138031.0,1.0,32.0,2.0,,False,False,False,True,False
138032.0,4.0,,,2.0,False,False,False,False,True
138033.0,4.0,,,1.0,False,False,False,False,True
138034.0,1.0,40.0,5.0,,False,False,False,False,False
138036.0,1.0,45.0,5.0,,False,False,False,False,False
138037.0,1.0,12.0,5.0,,False,False,True,False,False
138038.0,4.0,,,3.0,False,False,False,False,False
138040.0,3.0,,,,False,False,False,False,False
138041.0,4.0,,,3.0,False,False,False,False,False
138044.0,1.0,45.0,5.0,,False,False,False,False,False
138046.0,4.0,,,4.0,False,False,False,False,True
138047.0,1.0,35.0,5.0,,False,False,False,False,False
138048.0,1.0,40.0,5.0,,False,False,False,False,False
138049.0,1.0,50.0,5.0,,False,False,False,False,False
138050.0,4.0,,,3.0,False,False,False,False,False
138051.0,1.0,20.0,4.0,,False,False,False,True,False
138053.0,1.0,5.0,5.0,,False,False,True,False,False
138054.0,1.0,40.0,5.0,,False,False,False,False,False
138055.0,4.0,,,3.0,False,False,False,False,False
138056.0,1.0,30.0,,,False,False,False,False,False
138057.0,1.0,45.0,5.0,,False,False,False,False,False
138059.0,4.0,,,3.0,False,False,False,False,False
138060.0,1.0,45.0,5.0,,False,False,False,False,False
138061.0,1.0,32.0,4.0,,False,False,False,True,False
138062.0,1.0,24.0,3.0,,False,False,False,True,False
138063.0,4.0,,,1.0,False,False,False,False,True
138064.0,4.0,,,3.0,False,False,False,False,False
138065.0,4.0,,,3.0,False,False,False,False,False
138067.0,1.0,30.0,5.0,,False,False,False,False,False
138068.0,4.0,,,1.0,False,False,False,False,True
138069.0,1.0,50.0,5.0,,False,False,False,False,False
138070.0,4.0,,,3.0,False,False,False,False,False
138072.0,4.0,,,3.0,False,False,False,False,False
138073.0,1.0,70.0,6.0,,False,False,True,True,False
138076.0,4.0,,,3.0,False,False,False,False,False
138077.0,4.0,,,1.0,False,False,False,False,True
138078.0,4.0,,,3.0,False,False,False,False,False
138080.0,1.0,72.0,3.0,,False,False,True,True,False
138081.0,1.0,45.0,5.0,,False,False,False,False,False
138082.0,4.0,,,4.0,False,False,False,False,True
138083.0,4.0,,,3.0,False,False,False,False,False
138084.0,3.0,,,,False,False,False,False,False
138086.0,1.0,35.0,5.0,,False,False,False,False,False
138087.0,4.0,,,3.0,False,False,False,False,False
138088.0,1.0,30.0,5.0,,False,False,False,False,False
138089.0,2.0,,5.0,,False,False,False,False,False
138090.0,4.0,,,4.0,False,False,False,False,True
138091.0,1.0,48.0,6.0,,False,False,False,True,False
138092.0,4.0,,,3.0,False,False,False,False,False
138093.0,4.0,,,1.0,False,False,False,False,True
138094.0,1.0,15.0,4.0,,False,False,False,True,False
138095.0,1.0,40.0,5.0,,False,False,False,False,False
138097.0,4.0,,,3.0,False,False,False,False,False
138098.0,4.0,,,3.0,False,False,False,False,False
138100.0,4.0,,,3.0,False,False,False,False,False
138101.0,4.0,,,1.0,False,False,False,False,True
138102.0,1.0,32.0,4.0,,False,False,False,True,False
138103.0,4.0,,,4.0,False,False,False,False,True
138104.0,1.0,60.0,5.0,,False,False,False,False,False
138105.0,4.0,,,2.0,False,False,False,False,True
138106.0,1.0,20.0,3.0,,False,False,False,True,False
138107.0,1.0,16.0,2.0,,False,False,False,True,False
138108.0,1.0,8.0,1.0,,False,False,True,True,False
138109.0,4.0,,,4.0,False,False,False,False,True
138110.0,4.0,,,3.0,False,False,False,False,False
138111.0,1.0,45.0,5.0,,False,False,False,False,False
138112.0,2.0,,,,False,False,False,False,False
138113.0,4.0,,,5.0,False,False,False,False,True
138114.0,1.0,40.0,5.0,,False,False,False,False,False
138116.0,4.0,,,3.0,False,False,False,False,False
138117.0,1.0,40.0,4.0,,False,False,False,True,False
138118.0,4.0,,,2.0,False,False,False,False,True
138119.0,4.0,,,3.0,False,False,False,False,False
138120.0,1.0,18.0,3.0,,False,False,False,True,False
138122.0,1.0,35.0,5.0,,False,False,False,False,False
138123.0,3.0,,,,False,False,False,False,False
138124.0,1.0,40.0,5.0,,False,False,False,False,False
138126.0,4.0,,,3.0,False,False,False,False,False
138128.0,1.0,16.0,4.0,,False,False,False,True,False
138131.0,1.0,35.0,5.0,,False,False,False,False,False
138132.0,4.0,,,3.0,False,False,False,False,False
138134.0,1.0,40.0,5.0,,False,False,False,False,False
138135.0,1.0,20.0,6.0,,False,False,False,True,False
138136.0,1.0,48.0,6.0,,False,False,False,True,False
138137.0,1.0,50.0,4.0,,False,False,False,True,False
138138.0,1.0,50.0,5.0,,False,False,False,False,False
138139.0,1.0,54.0,6.0,,False,False,False,True,False
138140.0,1.0,27.0,5.0,,False,False,False,False,False
138141.0,4.0,,,3.0,False,False,False,False,False
138144.0,4.0,,,3.0,False,False,False,False,False
138146.0,1.0,5.0,1.0,,False,False,True,True,False
138147.0,4.0,,,1.0,False,False,False,False,True
138148.0,4.0,,,4.0,False,False,False,False,True
138149.0,1.0,50.0,5.0,,False,False,False,False,False
138150.0,1.0,57.0,6.0,,False,False,False,True,False
138151.0,4.0,,,3.0,False,False,False,False,False
138152.0,1.0,40.0,5.0,,False,False,False,False,False
138153.0,1.0,5.0,3.0,,False,False,True,True,False
138154.0,4.0,,,4.0,False,False,False,False,True
138156.0,1.0,40.0,6.0,,False,False,False,True,False
138157.0,4.0,,,3.0,False,False,False,False,False
138158.0,1.0,42.0,5.0,,False,False,False,False,False
138159.0,1.0,23.0,3.0,,False,False,False,True,False
138160.0,1.0,24.0,5.0,,False,False,False,False,False
138161.0,2.0,,2.0,,False,False,False,True,False
138162.0,1.0,40.0,5.0,,False,False,False,False,False
138163.0,4.0,,,5.0,False,False,False,False,True
138164.0,4.0,,,4.0,False,False,False,False,True
138166.0,4.0,,,3.0,False,False,False,False,False
138167.0,4.0,,,4.0,False,False,False,False,True
138169.0,1.0,40.0,5.0,,False,False,False,False,False
